EJE,PONDERADOR EJE,NOMBRE DE SECTOR,SECTOR MGA,PROGRAMA MGA,"COD,.INT. PROGRAMA",PROGRAMA PDT,PONDERADOR PROGRAMA,COD SUBPROGRAMA,"COD. INT, SUBPROGRAMA",SUBPROGRAMA,PONDERADOR SUBPROGRAMA,COD. INT. MR,META DE RESULTADO,INDICADOR DE RESULTADO,L.B,PRODUCTO MGA,BPIN,NOMBRE DEL PROYECTO,COD META PRODUCTO,PONDERADOR META DE PRODUCTO,META DE PRODUCTO,L.B,UNIDAD DE MEDIDA,TENDENCIA  INDICADOR,INDICADOR,RESPONSABLE, ,VALOR ESPERADO CUATRIENIO,% TOTAL  EJEJCUTADO 2024 VS CUATRIENIO,% TOTAL EJECUTADO 2025 VS CUATRIENIO,% TOTAL EJECUTADO 2026 VS CUATRIENIO,% TOTAL EJECUTADO 2027 VS CUATRIENIO,PORCENTAJE TOTAL PDM AVANCE CUATRIENIO,VALOR ESPERADO 2024,VALOR ESPERADO 2025,VALOR ESPERADO 2026,VALOR ESPERADO 2027,T1. PLANEADO 2024,T1. EJECUTADO 2024,T2. PLANEADO 2024,T2. EJECUTADO 2024,T3. PLANEADO 2024,T3. EJECUTADO 2024,T4. PLANEADO 2024,T.4 EJECUTADO 2024,TOTAL PLANEADO 2024,TOTAL EJECUTADO 2024,AVANCE 2024,% TOTAL PLANEADO 2024,% TOTAL AVANCE 2024,ESTADO PROGRAMADO-NO PROGRAMADO 2024, SOPORTES DE CUMPLIMIENTO 2024,T1. PLANEADO 2025,T1. EJECUTADO 2025,T2. PLANEADO 2025,T2. EJECUTADO 2025,T3. PLANEADO 2025,T3. EJECUTADO 2025,T4. PLANEADO 2025,T.4 EJECUTADO 2025,TOTAL PLANEADO 2025,TOTAL EJECUTADO 2025,AVANCE 2025,% TOTAL PLANEADO 2025,% TOTAL AVANCE 2025,ESTADO PROGRAMADO-NO PROGRAMADO 2025, SOPORTES DE CUMPLIMIENTO 2025,T1. PLANEADO 2026,T1. EJECUTADO 2026,T2. PLANEADO 2026,T2. EJECUTADO 2026,T3. PLANEADO 2026,T3. EJECUTADO 2026,T4. PLANEADO 2026,T.4 EJECUTADO 2026,TOTAL PLANEADO 2026,TOTAL EJECUTADO 2026,% AVANCE 2026,% TOTAL PLANEADO 2026,% TOTAL AVANCE 2026,ESTADO PROGRAMADO-NO PROGRAMADO, SOPORTES DE CUMPLIMIENTO 2025,T1. PLANEADO 2027,T1. EJECUTADO 2027,T2. PLANEADO 2027,T2. EJECUTADO 2027,T3. PLANEADO 2027,T3. EJECUTADO 2027,T4. PLANEADO 2027,T.4 EJECUTADO 2024,TOTAL PLANEADO 2027,TOTAL EJECUTADO 2027,% AVANCE 2027,% TOTAL PLANEADO 2025,% TOTAL AVANCE 2025,ESTADO PROGRAMADO-NO PROGRAMADO, SOPORTES DE CUMPLIMIENTO 2025,PPTO DEFINITIVO INICIAL,VALOR EJECUTADO,SALDO DISPONIBLE,PROCENTAJE EJECUCIÓN PPTO,Recursos Propios,Ssistema General de Participaciones,Sistema General de Regalias,Cofinanciación,Crédito,Otros,APROPIACION DEFINITIVA 2025,COMPROMISOS 2025,APROPIACION 2024,COMPROMISOS 2024,TOTAL ASIGNADO,TOTAL COMPROMISOS,% EJECUCIÓN FINANCIERA,APROPIACION INICIAL 2025,APROPIACION DEFINITIVA 2025,COMPROMISOS 2025,PAGOS 2025,% EJECUCION 2025,2024 PLAN FINANCIERO PDM,2025 PLAN FINANCIERO PDM,2026 PLAN FINANCIERO PDM,2027 PLAN FINANCIERO PDM,TOTALES PLAN FINANCIERO PDM,PLAN DE ACCIÓN,APROPIACION INICIAL 2026,APROPIACION DEFINITIVA 2026,COMPROMISOS 2026,PAGOS 2026,% EJECUCION 2026,VALOR EJECUTADO 2026,SALDO DISPONIBLE 2026,PROCENTAJE EJECUCIÓN PPTO,Recursos Propios,Ssistema General de Participaciones,Sistema General de Regalias,Cofinanciación,Crédito,Otros
Eje 4. Transformación Social,43.20%,,41,4102,27,"Es el tiempo de  las acciones integrales de la Infancia, Adolescencia

(Desarrollo integral de la primera infancia a la juventud, y fortalecimiento de las capacidades de las familias de niñas, niños y adolescentes)
",,,27.4,Educación Ambiental y Sostenibilidad para la niñez y adolescencia,,27.1.1,Impactar al 60% de los NNA proyectados para el cuatrienio a través de la oferta institucional de la Política Pública NNA,Porcentaje de población de NNA impactados a través de la oferta institucional,"
Total Población NNA 2024-2027

2024        5,168
2025        5,527
2026        5,329
2027        5,396

Fuente: Proyecciones Dane",4102038,2024257990036,"DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA, INFANCIA, ADOLESCENDIA Y FAMILIAS EN EL MUNICPIO DE TENJO",260,,Ejecutar al 100% los PRAES de las Instituciones Educativas públicas y privadas,SD,Porcentaje,M,Porcentaje de PRAES ejecutado,Secretaría de Desarrollo Económico y Medio Ambiente o quien haga sus veces,SI,100%,8%,100%,,,36.2%,10%,40%,40%,10%,,,,,8%,8%,2%,0.02%,10%,8%,80%,100%,80%,P,META 260,5%,5%,10%,10%,20%,20%,5%,5%,40%,40%,100%,100%,100%,P,Meta 260.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,000,000.00",$0.00,"$12,491,155.00","$12,491,155.00","$27,491,155.00","$12,491,155.00",45%,"$15,000,000.00","$15,000,000.00","$15,000,000.00",$0.00,100.00%,"$25,000,000.00",2550000000%,"26,010,000","26,790,300","103,300,300",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,41,4102,27,"Es el tiempo de  las acciones integrales de la Infancia, Adolescencia

(Desarrollo integral de la primera infancia a la juventud, y fortalecimiento de las capacidades de las familias de niñas, niños y adolescentes)
",,,27.5,Entornos de prevención y participación para NNAJ,,27.1.1,Impactar al 60% de los NNA proyectados para el cuatrienio a través de la oferta institucional de la Política Pública NNA,Porcentaje de población de NNA impactados a través de la oferta institucional,"
Total Población NNA 2024-2027

2024        5,168
2025        5,527
2026        5,329
2027        5,396

Fuente: Proyecciones Dane",4102052,2024257990036,"DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA, INFANCIA, ADOLESCENDIA Y FAMILIAS EN EL MUNICPIO DE TENJO",261,,"Realizar una estrategia integral que desarrolle el restablecimiento de derechos para Niños, Niñas y Adolescentes y el  componente preventivo del sistema de responsabilidad penal para adolescentes - SRPA durante el cuatrienio",1,Número,M,Estrategia integral desarrollada,Sec. Gobierno y convivencia ciudadana o quien haga sus veces,SI,1,0%,82%,,,28.6%,0,1,0,0,,,,,0%,0%,0%,0%,0%,0%,0%,0%,0%,NP,Meta 261.docx,0.1,,0.3,0.3,0.6,0.6,0.1,0,1.10,0.90,0.82,100%,82%,P,Meta 261.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$70,000,000.00",$0.00,$0.00,$0.00,"$70,000,000.00",$0.00,0%,$0.00,"$85,900,000.00","$45,891,080.00","$45,891,080.00",53.42%,"$100,000,000.00",10200000000%,"104,040,000","107,161,200","413,201,200",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,41,4102,27,"Es el tiempo de  las acciones integrales de la Infancia, Adolescencia

(Desarrollo integral de la primera infancia a la juventud, y fortalecimiento de las capacidades de las familias de niñas, niños y adolescentes)
",,,27.5,Entornos de prevención y participación para NNAJ,,27.1.1,Impactar al 60% de los NNA proyectados para el cuatrienio a través de la oferta institucional de la Política Pública NNA,Porcentaje de población de NNA impactados a través de la oferta institucional,"
Total Población NNA 2024-2027

2024        5,168
2025        5,527
2026        5,329
2027        5,396

Fuente: Proyecciones Dane",4102051,2024257990036,"DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA, INFANCIA, ADOLESCENDIA Y FAMILIAS EN EL MUNICPIO DE TENJO",262,,Realizar un proceso de rendición de cuentas de NNA en el marco de la garantía de sus derechos en el cuatrienio,1,Número,M,Procesos de rendición de cuentas realizado,Sec. Protección Social,,1,0%,0%,,,0.0%,0,0,0,1,,,,,0%,0%,0%,0%,0%,0%,0%,0%,0%,NP,,0,,0,,0,,0,,0.00,0.00,0%,0%,0%,NP,Meta 262.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,,,,,,"20,000,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.1,Trabajo digno e inclusión productiva para las mujeres,,28.1.1,"Implementar al 100%  un esquema operativo en la administración municipal y empresas privadas, garantizando un aumento en la empleabilidad de mujeres en trabajos dignos y la ejecución completa de programas de educación sexual y menstrual con enfoque de género",Porcentaje de esquema operativo que garantice el aumento en la empleablilidad de las mujeres en trabajos dignos implementado,0,4502026,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,263,,Diseñar e Implementar  un esquema operativo para la equidad de Género en la administración municipal y en empresas del sector privado,0,Número,I,Plan diseñado e implementado,Sec Mujer y Equidad de Género,,1,100%,100%,,,50.0%,1,1,1,1,,,,,0.5,0.5,0.5,0.5,1.00,1.00,1.00,100%,100%,P,Meta 263.docx,0.1,0.1,0.3,0.3,0.5,0.5,0.1,0.1,1.00,1.00,1.00,100%,100%,P,Meta 263.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$44,308,000.00","$41,340,000.00","$10,766,667.00","$10,766,667.00","$55,074,667.00","$52,106,667.00",95%,"$44,308,000.00","$44,308,000.00","$44,308,000.00","$31,270,000.00",100.00%,"$11,400,000.00",8598000000%,"94,578,000","104,042,000","296,000,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.1,Trabajo digno e inclusión productiva para las mujeres,,28.1.1,"Implementar al 100%  un esquema operativo en la administración municipal y empresas privadas, garantizando un aumento en la empleabilidad de mujeres en trabajos dignos y la ejecución completa de programas de educación sexual y menstrual con enfoque de género",Porcentaje de esquema operativo que garantice el aumento en la empleablilidad de las mujeres en trabajos dignos implementado,0,4502039,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,264,,"Ejecutar una estrategia para la vinculación a trabajos dignos para mujeres, en el cuatrienio", ,Número,I,Programa desarrollado,Sec Mujer y Equidad de Género,,1,100%,100%,,,50.0%,1,1,1,1,,,,,0.5,0.5,0.5,0.5,1.00,1.00,1.00,100%,100%,P,Meta 264.docx,0.1,0.1,0.3,0.3,0.6,0.6,0,0,1.00,1.00,1.00,100%,100%,P,Meta 264.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$63,443,000.00","$37,333,333.00","$39,000,000.00","$39,000,000.00","$102,443,000.00","$76,333,333.00",75%,"$63,443,000.00","$63,443,000.00","$37,333,333.00","$30,566,667.00",58.85%,"$19,000,000.00",9598000000%,"105,578,000","116,135,800","336,693,800",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.2,Salud fisíca y mental para las mujeres,,28.2.1,"Desarollar al 100% el subprograma de Salud fisíca y mental para las mujeres, asegurando la ejecución efectiva de programas educativos en salud sexual y menstrual, apoyos alimentarios, la salud mental con un enfoque integral de género",Porcentaje de subprograma desarrollado,25%,4502026,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,265,,Diseñar e implementar 7 acciones integrales en educación sexual y menstrual con enfoque de género,0,Número,I,Número de acciones integrales diseñadas e implementadas,Sec Mujer y Equidad de Género,SI,7,10%,14%,,,6.5%,7,7,7,7,,,,,0.7,0.7,0.7,0.7,0.70,0.70,1.00,100%,100%,P,Meta 265.docx,1,1,2,2,4,4,0,0,7.00,7.00,1.00,100%,100%,P,Meta 265.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$40,000,000.00",$0.00,"$37,940,000.00","$37,940,000.00","$77,940,000.00","$37,940,000.00",49%,"$20,000,000.00","$40,000,000.00","$40,000,000.00",$0.00,100.00%,"$31,300,000.00",11996000000%,"131,956,000","145,151,600","428,367,600",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.2,Salud fisíca y mental para las mujeres,,28.2.1,"Desarollar al 100% el subprograma de Salud fisíca y mental para las mujeres, asegurando la ejecución efectiva de programas educativos en salud sexual y menstrual, apoyos alimentarios, la salud mental con un enfoque integral de género",Porcentaje de subprograma desarrollado,25%,4502026,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,266,,Desarrollar un sistema asistencial de apoyos alimentarios para mujeres en condición de vulnerabilidad,0,Número,I,Sistema asistencial de apoyos alimentarios desarrollados,Sec Mujer y Equidad de Género,SI,1,0%,100%,,,35.0%,0,1,1,1,,,,,0%,0%,0%,0%,0%,0%,0%,0%,0%,NP,Meta 266.docx,0.1,0.1,0.3,0.3,0.5,0.5,0.1,0.1,1.00,1.00,1.00,100%,100%,P,Meta 266.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,000,000.00","$50,000,000.00",$0.00,$0.00,"$55,000,000.00","$50,000,000.00",91%,"$55,000,000.00","$55,000,000.00","$50,000,000.00","$19,606,800.00",90.91%,"$11,400,000.00",6000000000%,"66,000,000","72,600,000","210,000,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.2,Salud fisíca y mental para las mujeres,,28.2.1,"Desarollar al 100% el subprograma de Salud fisíca y mental para las mujeres, asegurando la ejecución efectiva de programas educativos en salud sexual y menstrual, apoyos alimentarios, la salud mental con un enfoque integral de género",Porcentaje de subprograma desarrollado,25%,4502001,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,267,,"Realizar 4 eventos durante el cuatrienio  de"" La Carrera de la Mujer"" en el municipio de Tenjo",1,Número,M,Número de eventos realizados,INDERTEN,,4,25%,25%,,,12.5%,1,1,1,1,,,,,1,1,0,0,1.00,1.00,1.00,100%,100%,P,Meta 267.docx,1,1,0,0,0,0,0,0,1.00,1.00,1.00,100%,100%,P,Meta 267.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$120,000,000.00","$120,000,000.00","$25,000,002.00","$25,000,002.00","$145,000,002.00","$145,000,002.00",100%,"$120,000,000.00","$120,000,000.00","$120,000,000.00","$120,000,000.00",100.00%,"$80,000,000.00",8240000000%,"84,872,000","87,418,160","334,690,160",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.2,Salud fisíca y mental para las mujeres,,28.2.1,"Desarollar al 100% el subprograma de Salud fisíca y mental para las mujeres, asegurando la ejecución efectiva de programas educativos en salud sexual y menstrual, apoyos alimentarios, la salud mental con un enfoque integral de género",Porcentaje de subprograma desarrollado,25%,4502037,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,268,,Ejecutar una estrategia que favorezca la salud mental de las y los habitantes del municipio con enfoque de género,0,Número,I,Estrategia de salud metal ejecutada,Sec Mujer y Equidad de Género,,1,100%,100%,,,50.0%,1,1,1,1,,,,,0.7,0.7,0.3,0.3,1.00,1.00,1.00,100%,100%,P,Meta 268.docx,0.1,0.1,0.3,0.3,0.5,0.5,0.1,0.1,1.00,1.00,1.00,100%,100%,P,Meta 268.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$162,023,000.00","$128,698,993.00","$20,633,333.00","$20,633,333.00","$182,656,333.00","$149,332,326.00",82%,"$162,023,000.00","$155,063,993.00","$155,063,993.00","$123,548,993.00",100.00%,"$31,550,000.00",13000000000%,"140,000,000","155,000,000","456,550,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.3,Participación de las Mujeres,,28.3.1 ,"Ejecutar al 100% las acciones enmarcadas en el subporgrama ""Participación de las Mujeres""",Porcentaje de acciones ejecutadas,50%,4502001,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,269,,Estructurar y poner en marcha una escuela de formación política y de liderazgo para mujeres ,0,Número,I,Escuelade formación política estructurada y puesta en marcha,Sec Mujer y Equidad de Género,,100,26%,1%,,,4.3%,30,50,10,10,,,,,0,0,30,26,30.00,26.00,0.87,100%,87%,P,Meta 269.docx,0,0,20,20,30,30,0,0,50.00,50.00,1.00,100%,100%,P,Meta 269.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$90,000,000.00",$0.00,"$50,000,000.00","$50,000,000.00","$140,000,000.00","$50,000,000.00",36%,"$90,000,000.00","$90,000,000.00","$90,000,000.00",$0.00,100.00%,"$50,000,000.00",5500000000%,"60,000,000","65,000,000","230,000,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.3,Participación de las Mujeres,,28.3.1 ,"Ejecutar al 100% las acciones enmarcadas en el subporgrama ""Participación de las Mujeres""",Porcentaje de acciones ejecutadas,50%,4502001,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,270,,Garantizar al 100% el acompañamiento al Consejo Consultivo de Mujeres,100%,Porcentaje,M,Porcentaje de acompañamiento al CCM garantizado,Sec Mujer y Equidad de Género,,100%,100%,100%,,,50.0%,100%,100%,100%,100%,,,,,50%,50%,50%,50%,100%,100%,100%,100%,100%,P,Meta 270.docx,5%,5%,40%,40%,50%,50%,5%,5%,100%,100%,100%,100%,100%,P,Meta 270.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$45,000,000.00",$0.00,"$40,394,327.00","$40,394,327.00","$85,394,327.00","$40,394,327.00",47%,"$45,000,000.00","$45,000,000.00","$44,840,759.00","$44,840,759.00",99.65%,"$20,000,000.00",6000000000%,"50,000,000","53,000,000","183,000,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.3,Participación de las Mujeres,,28.3.1 ,"Ejecutar al 100% las acciones enmarcadas en el subporgrama ""Participación de las Mujeres""",Porcentaje de acciones ejecutadas,50%,4502026,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,271,,Actualizar e implementar la Política Pública de equidad de género e igualdad de oportunidades,50%,Porcentaje,I,Política Pública actualizada e implementada,Sec Mujer y Equidad de Género,,35%,0%,286%,,,100.0%,0%,15%,15%,5%,,,,,0%,0%,0%,0,0%,0%,0%,0%,0%,P,Meta 271.docx,0,0,10%,10%,3%,3%,2%,2%,0.15,0.15,1.00,100%,100%,P,Meta 271.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$317,000,000.00","$75,000,000.00","$18,000,000.00","$18,000,000.00","$335,000,000.00","$93,000,000.00",28%,"$295,000,000.00","$317,000,000.00","$305,000,000.00","$75,429,760.00",96.21%,"$77,600,000.00",11500000000%,"120,000,000","130,000,000","442,600,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.4,Educación y acceso a las Tic,,28.4.1,Ofertar al 100% de las mujeres que asisten a la Casa Social de la Mujer un portafolio de capacitaciones y educación no formal que fortelzecan sus competencias,Porcentaje de mujeres que reciben oferta,0,4502037,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,272,,"Realizar un programa de talleres y capacitaciones en saberes, artes y oficios en la casa de la mujer que beneficie a 1000 mujeres anualmente",0,Número,I,Programa de talleres y capacitaciones realizado,Sec Mujer y Equidad de Género,SI,"4,000",25%,0%,,,3.8%,"1,000","1,000","1,000","1,000",,,,,700,700,300,300,"1,000.00","1,000.00",1.00,100%,100%,P,Meta 272.docx,400,417,200,500,160,42,240,240,"1,000.00","1,199.00",1.20,100%,120%,P,Meta 272.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$208,411,838.00","$142,400,000.00","$46,232,925.00","$46,232,925.00","$254,644,763.00","$188,632,925.00",74%,"$205,000,000.00","$208,411,838.00","$187,109,500.00","$165,650,250.00",89.78%,"$100,000,000.00",15000000000%,"160,000,000","180,000,000","590,000,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.4,Educación y acceso a las Tic,,28.4.1,Ofertar al 100% de las mujeres que asisten a la Casa Social de la Mujer un portafolio de capacitaciones y educación no formal que fortelzecan sus competencias,Porcentaje de mujeres que reciben oferta,0,4502026,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,273,,Ejecutar un sistema de educación no formal de acceso y permanencia para las mujeres en las áreas CTIM y TIC ,0,Número,I,Sistema de educación no formal ejecutado,Sec Mujer y Equidad de Género,,100%,100%,50%,,,32.5%,10%,30%,50%,10%,,,,,0.4,0.4,0.6,0.6,1.00,1.00,1.00,100%,100%,P,Meta 273.docx,0,0,10%,10%,15%,5%,5%,0,30%,15%,50%,100%,50%,P,Meta 273.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$45,000,000.00",$0.00,"$113,360,100.00","$113,360,100.00","$158,360,100.00","$113,360,100.00",72%,"$45,000,000.00","$45,000,000.00","$15,000,000.00","$8,834,485.00",33.33%,"$214,000,000.00",13000000000%,"135,000,000","140,000,000","619,000,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.5,Vida libre de violencia,,28.5.1 ,"Generar al 100% un esquema de recolección analisis, porcesamiento y difusión de infromación sobre asuntos de género que mejoren la toma de decisiones y fortalezacan el Goce Efectivo de Derechos de las Mujeres y la comunidad LGTBIQ+",Porcentaje de esquema generado,0,4502038,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,274,,"Crear un observatorio municipal en asuntos de género que de cuentas de la situación diferencial a razón de sexo y género, armonizando las acciones a través del Mecanismo Articulador",0,Número,I,Observatorio municipal de asuntos de génereo creado,Sec Mujer y Equidad de Género,SI,1,95%,100%,,,49.3%,0.1,0.3,0.4,0.2,,,,,0.5,0.5,0.5,0.45,1.00,0.95,0.95,100%,95%,P,Meta 274.docx,0.05,0.05,0.2,0.2,0.03,0.03,0.02,0.02,0.30,0.30,1.00,100%,100%,P,Meta 274.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$39,000,000.00","$24,500,000.00","$11,560,000.00","$11,560,000.00","$50,560,000.00","$36,060,000.00",71%,"$39,000,000.00","$45,959,007.00","$45,938,667.00","$36,913,334.00",99.96%,"$21,000,000.00",30000000000%,"50,000,000","55,000,000","426,000,000",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,45,4502,28,"Mujeres avanzando y progresando

(Fortalecimiento del buen gobierno para el respeto y garantía de los derechos humanos)
(Atención integral de población en situación permanente de desprotección social y/o familiar)",,,28.5,Vida libre de violencia,,28.5.1 ,"Generar al 100% un esquema de recolección analisis, porcesamiento y difusión de infromación sobre asuntos de género que mejoren la toma de decisiones y fortalezacan el Goce Efectivo de Derechos de las Mujeres y la comunidad LGTBIQ+",Porcentaje de esquema generado,0,4502038,2024257990037,FORTALECIMIENTO DE LAS CAPACIDADES INTITUCIONALES PARA GARANTIZAR LOS DERECHOS DE LAS MUJERES EN EL MUNICIPIO DE TENJO,275,,Desarrollar un programa de atención y acompañamiento psicojurídico en el territorio en los casos que requieran ser llevados a la mesa de atención,0,Número,I,Programa desarrollado,Sec Mujer y Equidad de Género,SI,1,100%,100%,,,50.0%,1,1,1,1,,,,,0.5,0.5,0.5,0.5,1.00,1.00,1.00,100%,100%,P,Meta 275.docx,0.1,0.1,0.4,0.4,0.4,0.4,0.1,0.1,1.00,1.00,1.00,100%,100%,P,Meta 275.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$138,000,000.00","$43,066,667.00","$65,902,716.00","$65,902,716.00","$203,902,716.00","$108,969,383.00",53%,"$138,000,000.00","$138,000,000.00","$137,722,667.00","$103,215,445.00",99.80%,"$76,400,000.00",15000000000%,"180,000,000","190,000,000","596,400,000",,,,,,,,,,,,,,,
